year,month,day,hour,minute,second,hex,flight,t,alt_baro,alt_geom,gs,track,geom_rate,squawk,nav_qnh,nav_altitude_mcp,nav_altitude_fms,nav_heading,lat,lon,nic,rc,nic_baro,nac_p,nac_v,sil,sil_type,geohash,ecef_x,ecef_y,ecef_z,cluster
2025,4,1,8,0,50,899042,MDA2370,B738,6925,7175,272.6,48.12,-1696,2151,1016.8,4000,4000,51.33,24.891854,121.12831,8,186,1,9,2,3,perhour,wsqjs76vw1yh,-2988598.328994632,4948725.972332287,2682518.042973976,39
2025,4,1,8,0,55,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.089805,120.853807,8,186,1,9,2,3,perhour,wsmcn17j3c1u,-2988356.099751156,5002327.079791688,2605284.258121764,4
2025,4,1,8,0,55,899042,MDA2370,B738,6800,7050,271.3,48.44,-1248,2151,1016.8,4000,4000,51.33,24.896137,121.133544,8,186,1,9,2,3,perhour,wsqjskny80m1,-2988928.8302455186,4948251.70402031,2682934.150921451,39
2025,4,1,8,1,0,71c552,JJA2122,B38M,37000,38950,475.0,29.1,0,6570,1013.6,36992,37008,23.2,24.099747,120.859884,8,186,1,9,2,3,perhour,wsmcn5prpqmq,-2988654.717819165,5001621.952024436,2606295.317963557,4
2025,4,1,8,1,0,899042,MDA2370,B738,6725,6950,269.2,48.31,-1056,2151,1016.8,4000,4000,51.33,24.90028,121.138674,8,186,1,9,2,3,perhour,wsqjssfqxsw5,-2989257.238008288,4947794.344717391,2683339.322181741,39
2025,4,1,8,1,5,71c552,JJA2122,B38M,37000,38950,475.0,29.1,-32,6570,1013.6,36992,37008,23.2,24.109085,120.865529,8,186,1,9,2,3,perhour,wsmcnkgtdgnt,-2988929.524488131,5000962.795337851,2607244.882063059,4
2025,4,1,8,1,5,899042,MDA2370,B738,6625,6850,267.1,48.49,-896,2151,1016.8,4000,4000,52.03,24.904423,121.143805,8,186,1,9,2,3,perhour,wsqjstwnz2bj,-2989585.659508557,4947336.889817577,2683744.4754137485,39
2025,4,1,8,1,10,71c552,JJA2122,B38M,37000,38950,475.0,29.1,0,6570,1013.6,36992,37008,23.2,24.118249,120.871116,8,186,1,9,2,3,perhour,wsmcnqxdvpkx,-2989203.1533094724,5000313.324717186,2608176.6850914657,4
2025,4,1,8,1,10,899042,MDA2370,B738,6550,6775,264.3,48.53,-1056,2151,1016.8,4000,4000,52.03,24.908613,121.148987,8,186,1,9,2,3,perhour,wsqjsy6p0n00,-2989920.847674868,4946880.760519025,2684157.561506684,39
2025,4,1,8,1,15,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.128351,120.877231,8,186,1,9,2,3,perhour,wsmcq8kjgdsh,-2989500.7595367893,4999599.510184066,2609203.7874130188,4
2025,4,1,8,1,15,899042,MDA2370,B738,6450,6675,262.1,48.4,-1184,2151,1016.8,4000,4000,52.03,24.912523,121.153858,8,186,1,9,2,3,perhour,wsqjszjtcwbh,-2990232.3251781794,4946446.129668139,2684539.1738217543,39
2025,4,1,8,1,20,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.138173,120.88319,8,186,1,9,2,3,perhour,wsmcqf0rn3xd,-2989791.09143714,4998904.621356008,2610202.343478931,4
2025,4,1,8,1,20,899042,MDA2370,B738,6350,6575,260.7,48.42,-1184,2151,1016.8,4000,4000,52.03,24.916534,121.158803,8,186,1,9,2,3,perhour,wsqjtpcjkdx6,-2990547.676478676,4946003.547505058,2684930.958432984,39
2025,4,1,8,1,25,71c552,JJA2122,B38M,37000,38950,475.4,29.21,-32,6570,1013.6,36992,37008,23.2,24.147812,120.889079,8,186,1,9,2,3,perhour,wsmcqguxpwqt,-2990079.398372104,4998220.389493053,2611182.2202291577,4
2025,4,1,8,1,25,899042,MDA2370,B738,6275,6475,257.2,48.63,-960,2151,1016.8,4000,4000,52.03,24.920654,121.16394,8,186,1,9,2,3,perhour,wsqjv0svk6tg,-2990876.8890095083,4945546.531177819,2685333.721182876,39
2025,4,1,8,1,30,71c552,JJA2122,B38M,37000,38950,475.4,29.21,-32,6570,1013.6,36992,37008,23.2,24.156967,120.894674,8,186,1,9,2,3,perhour,wsmcrj8ud149,-2990353.197778508,4997570.288939223,2612112.826315516,4
2025,4,1,8,1,30,899042,MDA2370,B738,6200,6425,254.2,48.03,-1152,2151,1016.8,3200,3200,52.03,24.924487,121.168627,8,186,1,9,2,3,perhour,wsqjv3279thu,-2991181.3060933063,4945136.300944985,2685713.939072746,39
2025,4,1,8,1,35,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.166663,120.900603,8,186,1,9,2,3,perhour,wsmcrpmjh0x8,-2990643.280428351,4996881.450256079,2613098.352352948,4
2025,4,1,8,1,35,899042,MDA2370,B738,6100,6325,254.1,47.71,-1248,2151,1016.8,3200,3200,49.92,24.928436,121.173452,8,186,1,9,2,3,perhour,wsqjv65fdj69,-2991487.6040301924,4944702.349875076,2686099.420132805,39
2025,4,1,8,1,40,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.1763,120.906458,8,186,1,9,2,3,perhour,wsmcx31mhsvq,-2990928.09670423,4996198.634494987,2614077.807328978,4
2025,4,1,8,1,40,899042,MDA2370,B738,6025,6225,250.6,47.59,-960,2151,1016.8,3200,3200,49.92,24.932465,121.178233,8,186,1,9,2,3,perhour,wsqjv6z61krd,-2991788.0979460124,4944267.448597319,2686492.953599619,39
2025,4,1,8,1,45,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.185852,120.912272,8,186,1,9,2,3,perhour,wsmcx6vsu1sd,-2991211.138315188,4995521.140281859,2615048.550365831,4
2025,4,1,8,1,45,899042,MDA2370,B738,5950,6150,247.7,47.29,-736,2151,1016.8,3200,3200,49.92,24.936539,121.183116,8,186,1,9,2,3,perhour,wsqjvedcg7b9,-2992099.812418369,4943831.28799457,2686894.221222177,39
2025,4,1,8,1,50,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.194082,120.917289,8,186,1,9,2,3,perhour,wsmcxs3k9pc8,-2991455.522366184,4994936.895433537,2615884.883953398,4
2025,4,1,8,1,50,899042,MDA2370,B738,5875,6100,244.9,47.32,-1216,2151,1016.8,3200,3200,49.92,24.940247,121.18749,8,186,1,9,2,3,perhour,wsqjvsnp3pn0,-2992380.0112310387,4943442.265956203,2687261.772553029,39
2025,4,1,8,1,55,71c552,JJA2122,B38M,37000,38950,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.204883,120.923871,8,186,1,9,2,3,perhour,wsmcxwq5dmjr,-2991775.8376698354,4994170.092007755,2616982.4009695696,4
2025,4,1,8,1,55,899042,MDA2370,B738,5775,5975,243.4,47.0,-1024,2151,1016.8,3200,3200,49.92,24.944183,121.192169,8,186,1,9,2,3,perhour,wsqjvucqqhwz,-2992670.1949537653,4943010.399149393,2687642.6641934644,39
2025,4,1,8,2,0,71c552,JJA2122,B38M,37000,38950,475.4,29.21,32,6570,1013.6,36992,37008,23.2,24.214565,120.929778,8,186,1,9,2,3,perhour,wsmczb4kh444,-2992063.3630580017,4993482.212620261,2617966.1345107853,4
2025,4,1,8,2,0,899042,MDA2370,B738,5675,5900,240.5,46.68,-1024,2151,1016.8,3200,3200,49.92,24.948182,121.196871,8,186,1,9,2,3,perhour,wsqjvvsvey1n,-2992967.925656832,4942586.586566794,2688036.320006537,39
2025,4,1,8,2,5,71c552,JJA2122,B38M,37000,38950,474.6,29.27,32,6570,1013.6,36992,37008,23.2,24.22476,120.935997,8,186,1,9,2,3,perhour,wsmczcyzkyx6,-2992365.826091084,4992757.776468147,2619001.910292032,4
2025,4,1,8,2,5,899042,MDA2370,B738,5625,5825,237.0,46.88,-896,2151,1016.8,3200,3200,49.92,24.952046,121.201379,8,186,1,9,2,3,perhour,wsqjyn2hhyd2,-2993252.1407379983,4942178.288650332,2688416.345869604,39
2025,4,1,8,2,10,71c552,JJA2122,B38M,37000,38950,474.6,29.27,32,6570,1013.6,36992,37008,23.2,24.23449,120.941905,8,186,1,9,2,3,perhour,wsq1b5g0nske,-2992651.9086895543,4992067.656911998,2619990.36639148,4
2025,4,1,8,2,10,899042,MDA2370,B738,5600,5800,230.7,47.11,-416,2151,1016.8,3200,3200,49.92,24.95549,121.205444,8,186,1,9,2,3,perhour,wsqjyp507898,-2993515.45880295,4941821.776591885,2688760.4335173205,39
2025,4,1,8,2,15,71c552,JJA2122,B38M,37000,38950,474.6,29.27,-32,6570,1013.6,36992,37008,23.2,24.243622,120.94752,8,186,1,9,2,3,perhour,wsq1bjrm36xq,-2992926.336839882,4991416.153476326,2620918.003833779,4
2025,4,1,8,2,15,899042,MDA2370,B738,5525,5725,224.9,46.44,-736,2151,1016.8,3200,3200,49.92,24.959198,121.209768,8,186,1,9,2,3,perhour,wsqjypwmb79x,-2993787.4882133496,4941429.286932055,2689124.701047271,39
2025,4,1,8,2,20,71c552,JJA2122,B38M,37000,38950,474.6,29.27,-32,6570,1013.6,36992,37008,23.2,24.253669,120.953617,8,186,1,9,2,3,perhour,wsq1br5xze9e,-2993221.038538256,4990703.429079924,2621938.5109449257,4
2025,4,1,8,2,20,899042,MDA2370,B738,5450,5675,220.7,46.1,-992,2151,1016.8,3200,3200,49.92,24.962567,121.213557,8,186,1,9,2,3,perhour,wsqnn2312xg0,-2994025.152869437,4941084.238944986,2689457.987534861,39
2025,4,1,8,2,25,71c552,JJA2122,B38M,37000,38950,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.263077,120.959371,8,186,1,9,2,3,perhour,wsq402zyttk5,-2993500.7062753458,4990033.550612503,2622894.039614416,4
2025,4,1,8,2,25,899042,MDA2370,B738,5350,5575,218.5,45.93,-1344,2151,1016.8,3200,3200,49.92,24.966019,121.21755,8,186,1,9,2,3,perhour,wsqnn2gvtek2,-2994271.1861971635,4940713.355895609,2689793.199632404,39
2025,4,1,8,2,30,71c552,JJA2122,B38M,37000,38950,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.272232,120.964966,8,186,1,9,2,3,perhour,wsq40ds5bpbp,-2993772.304243412,4989381.774532514,2623823.80430968,4
2025,4,1,8,2,30,899042,MDA2370,B738,5225,5425,214.3,45.57,-1504,2151,1016.8,3200,3200,49.92,24.969876,121.221849,8,186,1,9,2,3,perhour,wsqnn3xh1f3b,-2994526.5391054056,4940298.377008931,2690162.80057376,39
2025,4,1,8,2,35,71c552,JJA2122,B38M,37000,38950,475.1,29.37,0,6570,1013.6,36992,37008,23.2,24.28212,120.971069,8,186,1,9,2,3,perhour,wsq40u2mw5nz,-2994070.6780830226,4988674.527316732,2624827.9358653,4
2025,4,1,8,2,35,899042,MDA2370,B738,5100,5300,210.7,45.77,-1504,2151,1016.8,3200,3200,49.92,24.972839,121.225179,8,186,1,9,2,3,perhour,wsqnnd1mr6t5,-2994723.633087165,4939975.821064769,2690445.464017263,39
2025,4,1,8,2,40,71c552,JJA2122,B38M,37000,38950,475.1,29.37,-32,6570,1013.6,36992,37008,23.2,24.291916,120.977071,8,186,1,9,2,3,perhour,wsq40yhydj67,-2994362.2234370816,4987976.017936772,2625822.6476848754,4
2025,4,1,8,2,40,899042,MDA2370,B738,4975,5175,207.2,46.37,-1568,2151,1016.8,3200,3200,49.92,24.976579,121.229415,8,186,1,9,2,3,perhour,wsqnndue45g9,-2994979.8824843187,4939574.686180726,2690806.454845512,39
2025,4,1,8,2,45,71c552,JJA2122,B38M,37000,38950,475.1,29.37,0,6570,1013.6,36992,37008,23.2,24.30106,120.982689,8,186,1,9,2,3,perhour,wsq41pbguvzm,-2994635.530215852,4987323.053438377,2626751.08443209,4
2025,4,1,8,2,45,899042,MDA2370,B738,4850,5050,205.9,47.16,-1632,2151,1016.8,3200,3200,49.92,24.979605,121.232939,8,186,1,9,2,3,perhour,wsqnnerhspz7,-2995192.088197456,4939239.41726332,2691095.445927447,39
2025,4,1,8,2,50,71c552,JJA2122,B38M,37000,38950,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.311254,120.988908,8,186,1,9,2,3,perhour,wsq431trmfhw,-2994936.1745681446,4986597.258820503,2627786.0541416258,4
2025,4,1,8,2,50,899042,MDA2370,B738,4700,4900,203.1,47.59,-1600,2151,1016.8,3200,3200,49.92,24.98277,121.236774,8,186,1,9,2,3,perhour,wsqnngczjtfg,-2995424.096946468,4938876.381035805,2691395.2208327004,39
2025,4,1,8,2,55,71c552,JJA2122,B38M,37000,38950,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.318054,120.993042,8,186,1,9,2,3,perhour,wsq436bqyjz4,-2995135.3447487885,4986113.77443214,2628476.393808564,4
2025,4,1,8,2,55,899042,MDA2370,B738,4575,4775,201.7,47.61,-1600,2151,1016.8,3200,3200,49.92,24.985748,121.240336,8,186,1,9,2,3,perhour,wsqnnus8894b,-2995640.669945293,4938541.012687699,2691679.3498592363,39
2025,4,1,8,3,0,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.329132,120.999858,8,186,1,9,2,3,perhour,wsq43kvrmncm,-2995463.1016123337,4985315.766923178,2629597.8197796373,4
2025,4,1,8,3,0,899042,MDA2370,B738,4400,4625,201.0,47.42,-1888,2151,1016.8,3200,3200,52.73,24.989288,121.244599,8,186,1,9,2,3,perhour,wsqnnvpt5uvt,-2995900.344567049,4938140.490398883,2692016.9032084867,39
2025,4,1,8,3,5,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.33989,121.006419,8,186,1,9,2,3,perhour,wsq43wfnjume,-2995779.56064676,4984549.443518282,2630689.805350743,4
2025,4,1,8,3,5,899042,MDA2370,B738,4275,4475,200.3,47.63,-1888,2151,1016.8,3200,3200,52.73,24.992065,121.247965,8,186,1,9,2,3,perhour,wsqnpjdj66e6,-2996101.260900621,4937817.498074167,2692277.527251552,39
2025,4,1,8,3,10,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.34966,121.012383,8,186,1,9,2,3,perhour,wsq498wx0csg,-2996067.230005897,4983853.04941466,2631681.424102969,4
2025,4,1,8,3,10,899042,MDA2370,B738,4150,4350,199.7,48.25,-1888,2151,1016.8,3200,3200,52.73,24.995759,121.252424,8,186,1,9,2,3,perhour,wsqnpnm6f70q,-2996377.558394326,4937406.393054932,2692633.7958008554,39
2025,4,1,8,3,15,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.358292,121.01766,8,186,1,9,2,3,perhour,wsq49f637fex,-2996321.893837743,4983237.243475278,2632557.476408282,4
2025,4,1,8,3,15,899042,MDA2370,B738,4100,4300,195.7,49.14,-1888,2151,1016.8,3200,3200,52.73,24.998383,121.255747,8,186,1,9,2,3,perhour,wsqnpnzdpsq5,-2996592.7562859864,4937115.372533841,2692891.855222113,39
2025,4,1,8,3,20,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.368141,121.02368,8,186,1,9,2,3,perhour,wsq49unf8nsr,-2996612.185414636,4982534.524792258,2633556.967737997,4
2025,4,1,8,3,20,899042,MDA2370,B738,4050,4250,191.4,49.24,-480,2151,1016.8,3200,3200,52.73,25.001671,121.259938,8,186,1,9,2,3,perhour,wsqnpr6v3370,-2996866.518191365,4936752.253154586,2693216.836420314,39
2025,4,1,8,3,25,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.378243,121.029899,8,186,1,9,2,3,perhour,wsq4djgm91ce,-2996913.579889853,4981811.275358227,2634582.053045426,4
2025,4,1,8,3,25,899042,MDA2370,B738,4025,4225,187.2,49.33,-512,2151,1016.8,3200,3200,52.73,25.004288,121.263224,8,186,1,9,2,3,perhour,wsqnprvhtcj7,-2997082.216127012,4936469.311112954,2693477.395738178,39
2025,4,1,8,3,30,71c552,JJA2122,B38M,37000,38925,473.7,29.32,0,6570,1013.6,36992,37008,23.2,24.387879,121.035755,8,186,1,9,2,3,perhour,wsq4dpxt9w0h,-2997194.253245153,4981125.220424128,2635559.7753821737,4
2025,4,1,8,3,30,899042,MDA2370,B738,3975,4175,183.4,48.31,-512,2151,1016.8,3200,3200,52.73,25.007309,121.267039,8,186,1,9,2,3,perhour,wsqnr2rynu60,-2997330.017364923,4936136.538924119,2693775.4472374767,39
2025,4,1,8,3,35,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.397247,121.041514,8,186,1,9,2,3,perhour,wsq4f37sr8qr,-2997472.6604054,4980454.660141536,2636510.233479148,4
2025,4,1,8,3,35,899042,MDA2370,B738,3925,4125,180.5,47.92,-608,2151,1016.8,3200,3200,52.73,25.01005,121.270458,8,186,1,9,2,3,perhour,wsqnr8fqn7pr,-2997550.4997063214,4935835.713170772,2694045.2690520333,39
2025,4,1,8,3,40,71c552,JJA2122,B38M,37000,38925,473.7,29.32,0,6570,1013.6,36992,37008,23.2,24.406919,121.047415,8,186,1,9,2,3,perhour,wsq4fe0h95qw,-2997756.007301296,4979764.542376525,2637491.4608434555,4
2025,4,1,8,3,40,899042,MDA2370,B738,3875,4075,177.7,47.51,-608,2151,1016.8,3200,3200,52.73,25.012704,121.273619,8,186,1,9,2,3,perhour,wsqnr9kv81ur,-2997750.849598799,4935551.863361805,2694306.314996225,39
2025,4,1,8,3,45,71c552,JJA2122,B38M,37000,38925,473.7,29.32,32,6570,1013.6,36992,37008,23.2,24.416183,121.053116,8,186,1,9,2,3,perhour,wsq4fsu4w43s,-2998031.4697345365,4979100.837995014,2638431.226013358,4
2025,4,1,8,3,45,899042,MDA2370,B738,3825,4025,176.2,47.07,-608,2151,1016.8,3200,3200,52.73,25.01559,121.27704,8,186,1,9,2,3,perhour,wsqnr9znrggq,-2997967.9020487685,4935245.066975502,2694590.735660349,39
2025,4,1,8,3,50,71c552,JJA2122,B38M,37000,38925,473.7,29.32,32,6570,1013.6,36992,37008,23.2,24.426285,121.059282,8,186,1,9,2,3,perhour,wsq4fy8tmtx1,-2998327.238590467,4978379.594946318,2639455.921547512,4
2025,4,1,8,3,50,899042,MDA2370,B738,3775,3975,174.7,46.62,-608,2151,1016.8,3200,3200,52.73,25.017975,121.279806,8,186,1,9,2,3,perhour,wsqnrf3k229c,-2998140.740200528,4934992.663758809,2694824.656797297,39
2025,4,1,8,3,55,71c552,JJA2122,B38M,37000,38925,473.7,29.32,0,6570,1013.6,36992,37008,23.2,24.434664,121.064465,8,186,1,9,2,3,perhour,wsq54bhqnrxb,-2998578.3652317603,4977777.651269006,2640305.7824681,4
2025,4,1,8,3,55,899042,MDA2370,B738,3725,3925,173.3,46.17,-608,2151,1016.8,3200,3200,52.73,25.020804,121.283051,8,186,1,9,2,3,perhour,wsqnrfgsezvt,-2998343.966184544,4934697.332323443,2695103.3179293936,39
2025,4,1,8,4,0,71c552,JJA2122,B38M,37000,38925,474.6,29.27,-32,6570,1013.6,36992,37008,23.2,24.445744,121.071202,8,186,1,9,2,3,perhour,wsq5541qg2zr,-2998900.0732190777,4976987.609498521,2641429.512326316,4
2025,4,1,8,4,0,899042,MDA2370,B738,3700,3900,171.9,46.18,-512,2151,1016.8,3200,3200,52.73,25.02356,121.286265,8,186,1,9,2,3,perhour,wsqnrgmuycdj,-2998549.860720474,4934412.440030036,2695377.837659367,39
2025,4,1,8,4,5,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.454822,121.076798,8,186,1,9,2,3,perhour,wsq555v7tvhp,-2999170.0872111605,4976336.180396888,2642350.1264015613,4
2025,4,1,8,4,5,899042,MDA2370,B738,3650,3850,170.4,45.24,-512,2151,1016.8,3200,3200,52.73,25.026352,121.289368,8,186,1,9,2,3,perhour,wsqq25bjp45u,-2998741.7013601586,4934125.990807294,2695652.754821889,39
2025,4,1,8,4,10,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.463061,121.081825,8,186,1,9,2,3,perhour,wsq55m35ej0d,-2999410.49619712,4975747.556762532,2643185.5987648456,4
2025,4,1,8,4,10,899042,MDA2370,B738,3600,3775,170.4,44.76,-512,2151,1016.8,3200,3200,52.73,25.029648,121.292979,8,186,1,9,2,3,perhour,wsqq2hdb7286,-2998961.353547328,4933786.769714575,2695975.22890797,39
2025,4,1,8,4,15,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.474106,121.088613,8,186,1,9,2,3,perhour,wsq55rqh10n0,-2999736.807785048,4974955.733335145,2644305.526640024,4
2025,4,1,8,4,15,899042,MDA2370,B738,3550,3725,169.7,45.0,-544,2151,1016.8,3200,3200,52.73,25.032116,121.295696,8,186,1,9,2,3,perhour,wsqq2huydsdk,-2999127.814131999,4933533.516243456,2696217.4800356966,39
2025,4,1,8,4,20,71c523,JJA6002,B38M,37000,39000,493.0,43.6,32,3506,1013.6,36992,37008,37.97,23.554642,120.121714,8,186,1,9,2,3,perhour,wsjmvrvzwz9b,-2936288.157610089,5060941.357748205,2550751.543533072,5
2025,4,1,8,4,20,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.48317,121.094208,8,186,1,9,2,3,perhour,wsq57940g99v,-3000006.526052124,4974304.503845478,2645224.5140083847,4
2025,4,1,8,4,20,899042,MDA2370,B738,3525,3700,170.4,45.24,-544,2151,1016.8,3200,3200,52.73,25.035235,121.299116,8,186,1,9,2,3,perhour,wsqq2jx2f603,-2999342.4518273594,4933223.169021314,2696528.5481633907,39
2025,4,1,8,4,25,71c523,JJA6002,B38M,37000,39000,493.0,43.6,0,3506,1013.6,36992,37008,37.97,23.562973,120.130259,8,186,1,9,2,3,perhour,wsjqj9s0mbt2,-2936856.700828024,5060182.558787266,2551602.280621049,5
2025,4,1,8,4,25,71c552,JJA2122,B38M,37000,38925,474.6,29.27,32,6570,1013.6,36992,37008,23.2,24.493423,121.100464,8,186,1,9,2,3,perhour,wsq57dyst2fz,-3000305.084372938,4973571.510489363,2646263.9727695505,4
2025,4,1,8,4,25,899042,MDA2370,B738,3475,3650,169.0,45.24,-544,2151,1016.8,3200,3200,52.73,25.03775,121.301931,8,186,1,9,2,3,perhour,wsqq2mcr7ygk,-2999516.1498643584,4932962.864272568,2696775.521609357,39
2025,4,1,8,4,30,71c523,JJA6002,B38M,37000,39000,493.0,43.6,0,3506,1013.6,36992,37008,37.97,23.571808,120.139414,8,186,1,9,2,3,perhour,wsjqjg4geprz,-2937467.6122820126,5059372.904936316,2552504.4257580275,5
2025,4,1,8,4,30,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.502538,121.106078,8,186,1,9,2,3,perhour,wsq57udc8hhu,-3000574.865068011,4972916.992424949,2647187.988869873,4
2025,4,1,8,4,30,899042,MDA2370,B738,3425,3600,169.0,45.72,-512,2151,1016.8,3200,3200,68.2,25.040634,121.305135,8,186,1,9,2,3,perhour,wsqq2qe8q888,-2999714.2885579374,4932667.338493677,2697059.6694479072,39
2025,4,1,8,4,35,71c523,JJA6002,B38M,37000,39000,493.0,43.6,32,3506,1013.6,36992,37008,37.97,23.580012,120.147884,8,186,1,9,2,3,perhour,wsjqnh9588gd,-2938031.9152290425,5058622.5072117895,2553342.0849055294,5
2025,4,1,8,4,35,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.512512,121.112162,8,186,1,9,2,3,perhour,wsq57yr5tzmm,-3000864.743258789,4972203.735869388,2648199.0077251545,4
2025,4,1,8,4,35,899042,MDA2370,B738,3400,3575,168.3,45.96,-512,2151,1016.8,3200,3200,97.03,25.043381,121.308187,8,186,1,9,2,3,perhour,wsqq2rjbm8s6,-2999906.25010287,4932391.161284406,2697333.230758877,39
2025,4,1,8,4,40,71c523,JJA6002,B38M,37000,39000,493.0,43.6,0,3506,1013.6,36992,37008,37.97,23.588484,120.156642,8,186,1,9,2,3,perhour,wsjqnnpkusn5,-2938615.4219988734,5057846.8482504245,2554207.052914364,5
2025,4,1,8,4,40,71c552,JJA2122,B38M,37000,38925,474.6,29.27,0,6570,1013.6,36992,37008,23.2,24.5224,121.118215,8,186,1,9,2,3,perhour,wsq5s05t6fwv,-3001153.778053314,4971495.351160859,2649201.229938172,4
2025,4,1,8,4,40,899042,MDA2370,B738,3350,3525,167.6,46.21,-480,2151,1016.8,3200,3200,97.03,25.046128,121.311346,8,186,1,9,2,3,perhour,wsqq2x80r0xv,-3000103.8070793054,4932103.465827907,2697603.5592975724,39
2025,4,1,8,4,45,71c523,JJA6002,B38M,37000,39000,493.7,43.69,0,3506,1013.6,36992,37008,37.97,23.596848,120.165304,8,186,1,9,2,3,perhour,wsjqnrttwe2c,-2939192.6429345584,5057080.107174722,2555060.939637433,5
2025,4,1,8,4,45,71c552,JJA2122,B38M,37000,38925,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.531307,121.123698,8,186,1,9,2,3,perhour,wsq5s1z94xp6,-3001416.6096708025,4970855.515551224,2650103.952970492,4
2025,4,1,8,4,45,899042,MDA2370,B738,3325,3500,166.2,46.71,-416,2151,1016.8,3200,3200,97.03,25.048735,121.314352,8,186,1,9,2,3,perhour,wsqq2xfrmq9h,-3000295.1792079634,4931835.294175973,2697863.001044324,39
2025,4,1,8,4,50,71c523,JJA6002,B38M,37000,39000,493.7,43.69,0,3506,1013.6,36992,37008,37.97,23.604824,120.173536,8,186,1,9,2,3,perhour,wsjqq95sn655,-2939740.3887311164,5056350.225068959,2555875.164446015,5
2025,4,1,8,4,50,71c552,JJA2122,B38M,37000,38925,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.540804,121.129502,8,186,1,9,2,3,perhour,wsq5s7eb9crn,-3001693.0065643284,4970175.370156963,2651066.401860113,4
2025,4,1,8,4,50,899042,MDA2370,B738,3275,3475,164.8,46.72,-416,2151,1016.8,3200,3200,97.03,25.051249,121.317254,8,186,1,9,2,3,perhour,wsqq88kw0gm1,-3000479.850237925,4931576.29375109,2698113.066691373,39
2025,4,1,8,4,55,71c523,JJA6002,B38M,37000,39000,493.7,43.69,0,3506,1013.6,36992,37008,37.97,23.613017,120.182034,8,186,1,9,2,3,perhour,wsjqqf9gu37t,-2940306.5313612474,5055598.170989355,2556711.489990084,5
2025,4,1,8,4,55,71c552,JJA2122,B38M,37000,38925,475.4,29.21,0,6570,1013.6,36992,37008,23.2,24.550393,121.135358,8,186,1,9,2,3,perhour,wsq5st206kvw,-3001971.5223053205,4969488.713779848,2652038.1003534268,4
2025,4,1,8,4,55,899042,MDA2370,B738,3250,3425,164.1,46.48,-416,2151,1016.8,3200,3200,97.03,25.053902,121.320311,8,186,1,9,2,3,perhour,wsqq88yv81ud,-3000670.8463432044,4931297.671027574,2698373.9038381446,39
2025,4,1,8,5,0,71c523,JJA6002,B38M,37000,39000,493.7,43.69,0,3506,1013.6,36992,37008,37.97,23.619628,120.188875,8,186,1,9,2,3,perhour,wsjqqgyf7cb9,-2940761.776182965,5054992.042301073,2557386.289933121,5
2025,4,1,8,5,0,71c552,JJA2122,B38M,37000,38925,475.9,29.31,0,6570,1013.6,36992,37008,23.2,24.560074,121.141307,8,186,1,9,2,3,perhour,wsq5sxh2v19s,-3002255.707047106,4968793.394013559,2653019.046285559,4
